country_iso3,year,fuel_exports_pct_merch_exports,gdp_growth_pct,gdp_growth_5yr_avg,gdp_growth_1,gdp_growth_2,gdp_growth_3,fuel_exports_pct_1,fuel_exports_pct_2,fuel_exports_pct_3,sanctions_score
VEN,1995,76.2539922437174,3.95160929610903,3.5335893179695845,-2.34933212064234,0.275410410462172,6.06034937385407,75.9427778042581,77.6086498419481,79.9198010311707,0.0
VEN,1996,80.7622668694753,-0.197928583722387,1.5480216752121092,3.95160929610903,-2.34933212064234,0.275410410462172,76.2539922437174,75.9427778042581,77.6086498419481,0.0
VEN,1997,78.9184411868888,6.37100504679063,1.610152809799421,-0.197928583722387,3.95160929610903,-2.34933212064234,80.7622668694753,76.2539922437174,75.9427778042581,0.0
VEN,1998,70.6379310406942,0.294055160519548,1.6138817598108965,6.37100504679063,-0.197928583722387,3.95160929610903,78.9184411868888,80.7622668694753,76.2539922437174,0.0
VEN,1999,81.403534775883,-5.97045814641012,0.8896565546573404,0.294055160519548,6.37100504679063,-0.197928583722387,70.6379310406942,78.9184411868888,80.7622668694753,0.0
VEN,2000,86.0857594456901,3.6869441668769,0.8367235288109145,-5.97045814641012,0.294055160519548,6.37100504679063,81.403534775883,70.6379310406942,78.9184411868888,0.0
VEN,2001,83.0445636085282,3.39423610779077,1.5551564671135458,3.6869441668769,-5.97045814641012,0.294055160519548,86.0857594456901,81.403534775883,70.6379310406942,0.0
VEN,2002,80.1191539247763,-8.85564735286771,-1.490174012818122,3.39423610779077,3.6869441668769,-5.97045814641012,83.0445636085282,86.0857594456901,81.403534775883,0.0
VEN,2003,82.2427109948815,-7.75530004959877,-3.1000450548417855,-8.85564735286771,3.39423610779077,3.6869441668769,80.1191539247763,83.0445636085282,86.0857594456901,0.0
VEN,2004,83.4198338154401,18.2866066891244,1.7513679122651187,-7.75530004959877,-8.85564735286771,3.39423610779077,82.2427109948815,80.1191539247763,83.0445636085282,0.0
VEN,2005,87.8247886816393,10.3179138043147,3.0775618397526783,18.2866066891244,-7.75530004959877,-8.85564735286771,83.4198338154401,82.2427109948815,80.1191539247763,0.0
VEN,2006,92.5603892681709,9.87214910851037,4.373144439896599,10.3179138043147,18.2866066891244,-7.75530004959877,87.8247886816393,83.4198338154401,82.2427109948815,0.0
VEN,2007,93.15164049347115,8.75357880785845,7.894989672041831,9.87214910851037,10.3179138043147,18.2866066891244,92.5603892681709,87.8247886816393,83.4198338154401,0.0
VEN,2008,93.7428917187714,5.27785412398785,10.501620506759156,8.75357880785845,9.87214910851037,10.3179138043147,93.15164049347115,92.5603892681709,87.8247886816393,0.0
VEN,2009,95.8996773647734,-3.20230265749002,6.20383863743627,5.27785412398785,8.75357880785845,9.87214910851037,93.7428917187714,93.15164049347115,92.5603892681709,0.0
VEN,2010,93.3969113313162,-1.48879125078356,3.8424976264166184,-3.20230265749002,5.27785412398785,8.75357880785845,95.8996773647734,93.7428917187714,93.15164049347115,0.0
VEN,2011,67.1966073193092,4.17642535923936,2.703352876562416,-1.48879125078356,-3.20230265749002,5.27785412398785,93.3969113313162,95.8996773647734,93.7428917187714,0.0
VEN,2012,98.7637309978349,5.62595697508632,2.0778285100079903,4.17642535923936,-1.48879125078356,-3.20230265749002,67.1966073193092,93.3969113313162,95.8996773647734,0.0
VEN,2013,97.6778068113493,1.34309403607486,1.2908764924253924,5.62595697508632,4.17642535923936,-1.48879125078356,98.7637309978349,67.1966073193092,93.3969113313162,0.0
